,BusStopCode,RoadName,Description,Latitude,Longitude,geometry,area
2666,52061,Braddell Rd,BCA Academy,1.34352174018964,103.85873879159365,POINT (103.8587387915937 1.34352174018964),BISHAN EAST
2667,52069,Braddell Rd,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128,POINT (103.8585661140613 1.34314389988912),LORONG 8 TOA PAYOH
2668,52071,Jln Toa Payoh,Trellis Twrs,1.32991416932901,103.84381843224321,POINT (103.8438184322432 1.32991416932901),TOA PAYOH CENTRAL
2669,52079,Jln Toa Payoh,Opp Trellis Twrs,1.32931477158443,103.84382885735747,POINT (103.8438288573575 1.32931477158443),BALESTIER
2670,52081,Jln Toa Payoh,Aft Blk 195,1.33081389290944,103.8608407974236,POINT (103.8608407974236 1.33081389290944),KIM KEAT
2671,52089,Jln Toa Payoh,Opp Blk 195,1.32991690265608,103.86027368842302,POINT (103.860273688423 1.32991690265608),BALESTIER
2672,52099,Kim Keat Rd,Opp NKF,1.32652328466497,103.85488905075222,POINT (103.8548890507522 1.32652328466497),BALESTIER
2673,52109,Jln Bahagia,Bet Blks 33/34,1.32697666701265,103.8581711110213,POINT (103.8581711110213 1.32697666701265),BALESTIER
2674,52119,Jln Tenteram,Opp Blk 65,1.32782675894568,103.8581076205424,POINT (103.8581076205424 1.32782675894568),BALESTIER
2675,52129,Jln Bahagia,Blk 29,1.32544666698102,103.85938111100755,POINT (103.8593811110076 1.32544666698102),BALESTIER
2676,52131,Lor 1 Toa Payoh,Blk 163,1.33220703637711,103.84419754508008,POINT (103.8441975450801 1.33220703637711),TOA PAYOH CENTRAL
2677,52139,Lor 1 Toa Payoh,Oleander Twrs,1.33271833297864,103.84404416701967,POINT (103.8440441670197 1.33271833297864),TOA PAYOH CENTRAL
2678,52141,Lor 1 Toa Payoh,Opp Blk 139A,1.33627740506187,103.84333464003154,POINT (103.8433346400315 1.33627740506187),TOA PAYOH WEST
2679,52149,Lor 1 Toa Payoh,Blk 139A,1.33640498933489,103.84357399610558,POINT (103.8435739961056 1.33640498933489),TOA PAYOH CENTRAL
2680,52151,Lor 1 Toa Payoh,Blk 131,1.33834001400213,103.84365712218609,POINT (103.8436571221861 1.33834001400213),TOA PAYOH WEST
2681,52159,Lor 1 Toa Payoh,Blk 128,1.33810803464351,103.84385638188928,POINT (103.8438563818893 1.33810803464351),TOA PAYOH WEST
2682,52161,Lor 1 Toa Payoh,Braddell Stn/Blk 111,1.34093830148518,103.84540645330499,POINT (103.845406453305 1.34093830148518),TOA PAYOH WEST
2683,52169,Lor 1 Toa Payoh,Blk 117,1.34013183349101,103.84465978021645,POINT (103.8446597802164 1.34013183349101),TOA PAYOH WEST
2684,52171,Lor 1 Toa Payoh,Braddell Stn/Blk 107,1.3409498853794,103.8477798112237,POINT (103.8477798112237 1.3409498853794),TOA PAYOH WEST
2685,52179,Lor 1 Toa Payoh,Braddell Stn/Blk 106,1.34069018059141,103.84803485038329,POINT (103.8480348503833 1.34069018059141),BRADDELL
2686,52181,Lor 2 Toa Payoh,Opp Toa Payoh Stn,1.33306633976898,103.84656071660625,POINT (103.8465607166062 1.33306633976898),TOA PAYOH CENTRAL
2687,52189,Lor 2 Toa Payoh,Toa Payoh Stn,1.33318499999452,103.84678305554863,POINT (103.8467830555486 1.33318499999452),TOA PAYOH CENTRAL
2688,52191,Lor 2 Toa Payoh,Blk 138B,1.33636138602833,103.84608389640735,POINT (103.8460838964074 1.33636138602833),TOA PAYOH CENTRAL
2689,52199,Lor 2 Toa Payoh,Blk 84B,1.33547301693721,103.84663861149124,POINT (103.8466386114912 1.33547301693721),TOA PAYOH CENTRAL
2690,52201,Lor 2 Toa Payoh,Blk 121,1.33918030742933,103.84650759525915,POINT (103.8465075952592 1.33918030742933),TOA PAYOH WEST
2691,52209,Lor 2 Toa Payoh,Blk 101C CP,1.33925873230713,103.84678448871398,POINT (103.846784488714 1.33925873230713),BRADDELL
2692,52211,Toa Payoh Rise,Lighthouse Sch,1.338573,103.84164,POINT (103.84164 1.338573),TOA PAYOH WEST
2693,52219,Toa Payoh Rise,Bef Caldecott Stn Exit 3,1.338366,103.841761,POINT (103.841761 1.338366),TOA PAYOH WEST
2694,52221,Lor 3 Toa Payoh,Opp Jackson Sq,1.33801162125737,103.8482286336101,POINT (103.8482286336101 1.33801162125737),BRADDELL
2695,52229,Lor 3 Toa Payoh,Jackson Sq,1.33775023417492,103.8488028810671,POINT (103.8488028810671 1.33775023417492),BRADDELL
2696,52231,Toa Payoh Ctrl,Opp Blk 177,1.3343049899737,103.8487842386021,POINT (103.8487842386021 1.3343049899737),TOA PAYOH CENTRAL
2697,52239,Toa Payoh Ctrl,Blk 177,1.33412194449168,103.84894805557066,POINT (103.8489480555707 1.33412194449168),TOA PAYOH CENTRAL
2698,52241,Toa Payoh Rise,Bef Caldecott Stn/Savh,1.33804611111505,103.8389949999753,POINT (103.8389949999753 1.33804611111505),TOA PAYOH WEST
2699,52249,Toa Payoh Rise,Aft Caldecott Stn,1.33782999993927,103.8386000000533,POINT (103.8386000000533 1.33782999993927),TOA PAYOH WEST
2700,52251,Lor 4 Toa Payoh,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439,POINT (103.8514208793844 1.3329698063249),TOA PAYOH CENTRAL
2701,52259,Lor 4 Toa Payoh,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105,POINT (103.851656913731 1.33278746546959),BOON TECK
2702,52261,Lor 4 Toa Payoh,Opp Blk 73,1.33403167346972,103.85128140448401,POINT (103.851281404484 1.33403167346972),TOA PAYOH CENTRAL
2703,52269,Lor 4 Toa Payoh,Blk 73,1.33404239936331,103.85147452356613,POINT (103.8514745235661 1.33404239936331),BOON TECK
2704,52271,Lor 4 Toa Payoh,Jackson Sq,1.33683113907107,103.84974718092391,POINT (103.8497471809239 1.33683113907107),BRADDELL
2705,52279,Lor 4 Toa Payoh,Blk 56,1.33702420555118,103.84992957112877,POINT (103.8499295711288 1.33702420555118),BOON TECK
2706,52281,Lor 5 Toa Payoh,Blk 68,1.33444611098518,103.85362416699164,POINT (103.8536241669916 1.33444611098518),BOON TECK
2707,52289,Lor 5 Toa Payoh,Blk 34,1.33501934336797,103.85386490982448,POINT (103.8538649098245 1.33501934336797),BOON TECK
2708,52291,Lor 5 Toa Payoh,Blk 59,1.3369700601272,103.85224710756584,POINT (103.8522471075658 1.3369700601272),BOON TECK
2709,52299,Lor 5 Toa Payoh,Blk 50,1.33715967694295,103.85231928852072,POINT (103.8523192885207 1.33715967694295),BOON TECK
2710,52301,Toa Payoh East,Blk 35,1.33411036071703,103.85462603898891,POINT (103.8546260389889 1.33411036071703),BOON TECK
2711,52309,Toa Payoh East,Opp Blk 35,1.33390300713051,103.85467626312281,POINT (103.8546762631228 1.33390300713051),BOON TECK
2712,52311,Toa Payoh East,Blk 23,1.33435800960389,103.85721839168514,POINT (103.8572183916851 1.33435800960389),PEI CHUN
2713,52319,Toa Payoh East,Blk 25,1.33412138901702,103.85712611102798,POINT (103.857126111028 1.33412138901702),KIM KEAT
2714,52321,Lor 6 Toa Payoh,Toa Payoh Stadium,1.3312589884768,103.8527071071997,POINT (103.8527071071997 1.3312589884768),TOA PAYOH CENTRAL
2715,52329,Lor 6 Toa Payoh,Opp Toa Payoh Stadium,1.33146817532374,103.85268688199498,POINT (103.852686881995 1.33146817532374),BOON TECK
2716,52331,Lor 6 Toa Payoh,Blk 27,1.33246306626276,103.85581029367948,POINT (103.8558102936795 1.33246306626276),KIM KEAT
2717,52339,Lor 6 Toa Payoh,Opp Blk 26,1.33287166703192,103.8558608329901,POINT (103.8558608329901 1.33287166703192),BOON TECK
2718,52341,Lor 6 Toa Payoh,Pei Chun Public Sch,1.33625777803173,103.85562250002782,POINT (103.8556225000278 1.33625777803173),PEI CHUN
2719,52349,Lor 6 Toa Payoh,United Medicare Ctr,1.33619305600558,103.85544250002881,POINT (103.8554425000288 1.33619305600558),BOON TECK
2720,52351,Lor 6 Toa Payoh,Blk 2,1.33836800687246,103.85328005892127,POINT (103.8532800589213 1.33836800687246),LORONG 8 TOA PAYOH
2721,52359,Lor 6 Toa Payoh,Blk 52,1.33862833298637,103.85268888900069,POINT (103.8526888890007 1.33862833298637),BOON TECK
2722,52361,Lor 6 Toa Payoh,Blk 1,1.33974408909931,103.8529812160764,POINT (103.8529812160764 1.33974408909931),LORONG 8 TOA PAYOH
2723,52369,Lor 6 Toa Payoh,Blk 237,1.34001833298065,103.85273333299853,POINT (103.8527333329985 1.34001833298065),BRADDELL
2724,52371,Lor 8 Toa Payoh,First Toa Payoh Pr Sch,1.33992964917756,103.85651585657361,POINT (103.8565158565736 1.33992964917756),LORONG 8 TOA PAYOH
2725,52381,Lor 8 Toa Payoh,Braddell Tech Bldg,1.33988664001033,103.8583063045366,POINT (103.8583063045366 1.33988664001033),LORONG 8 TOA PAYOH
2726,52389,Lor 8 Toa Payoh,Blk 227,1.33972612917249,103.85808211459384,POINT (103.8580821145938 1.33972612917249),PEI CHUN
2727,52391,Lor 8 Toa Payoh,Opp Blk 231,1.3376513888146,103.8598834966415,POINT (103.8598834966415 1.3376513888146),PEI CHUN
2728,52399,Lor 8 Toa Payoh,Blk 231,1.33696449411474,103.859733895085,POINT (103.859733895085 1.33696449411474),PEI CHUN
2729,52401,Jln Rajah,Blk 102,1.32830186081857,103.85082868868597,POINT (103.850828688686 1.32830186081857),BALESTIER
2730,52409,Jln Rajah,Opp Blk 102,1.32801971174787,103.85105250762084,POINT (103.8510525076208 1.32801971174787),BALESTIER
2731,52411,Jln Rajah,Blk 105,1.328301,103.853806,POINT (103.853806 1.328301),BALESTIER
2732,52419,Jln Rajah,Curtin S'pore,1.32803305599299,103.85391750002599,POINT (103.853917500026 1.32803305599299),BALESTIER
2733,52429,Lor 7 Toa Payoh,Blk 17A,1.33630975081569,103.85712939407202,POINT (103.857129394072 1.33630975081569),PEI CHUN
2734,52439,Lor 7 Toa Payoh,Opp Blk 5,1.33825111098581,103.85541166702772,POINT (103.8554116670277 1.33825111098581),PEI CHUN
2735,52441,Lor 1 Toa Payoh,Blk 202,1.34083165668042,103.84976000739448,POINT (103.8497600073945 1.34083165668042),BRADDELL
2736,52449,Lor 1 Toa Payoh,Toa Payoh Police Ctr,1.34044945876465,103.85000305578686,POINT (103.8500030557869 1.34044945876465),BRADDELL
2737,52451,Whampoa Rd,Blk 114,1.3253199216809,103.85731928602708,POINT (103.8573192860271 1.3253199216809),BALESTIER
2738,52479,Ah Hood Rd,Opp EASB,1.32749617656635,103.84578619081431,POINT (103.8457861908143 1.32749617656635),BALESTIER
2739,52481,Lor 8 Toa Payoh,Toa Payoh Polyclinic,1.33524833301564,103.85859277800392,POINT (103.8585927780039 1.33524833301564),PEI CHUN
2740,52489,Lor 8 Toa Payoh,Opp Toa Payoh Polyclinic,1.33536277799489,103.85871194397946,POINT (103.8587119439795 1.33536277799489),PEI CHUN
2741,52499,Whampoa Rd,St. Michael's Ter,1.32603759751245,103.85537211273478,POINT (103.8553721127348 1.32603759751245),BALESTIER
2742,52501,Lor 6 Toa Payoh,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827,POINT (103.8501176288983 1.33090220918791),TOA PAYOH CENTRAL
2743,52509,Lor 6 Toa Payoh,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434691,POINT (103.8501763343469 1.33115712303762),TOA PAYOH CENTRAL
2744,52529,Lor 8 Toa Payoh,Bef Blk 221,1.34132643517011,103.85733489917507,POINT (103.8573348991751 1.34132643517011),LORONG 8 TOA PAYOH
2745,52539,Lor 8 Toa Payoh,Blk 210 Mkt/FC,1.33991805598004,103.85386250003322,POINT (103.8538625000332 1.33991805598004),LORONG 8 TOA PAYOH
2746,52551,Toa Payoh Lk,Caldecott Stn Exit 4,1.33634,103.839853,POINT (103.839853 1.33634),TOA PAYOH WEST
2747,52559,Toa Payoh Lk,Caldecott Stn Exit 1,1.336478,103.83967,POINT (103.83967 1.336478),TOA PAYOH WEST
2748,53009,Bishan St 13,Bishan Int,1.35045541249544,103.84988083722291,POINT (103.8498808372229 1.35045541249544),BISHAN EAST
2749,53011,Upp Thomson Rd,ST. THERESA'S HME,1.34555351143315,103.8382633553218,POINT (103.8382633553218 1.34555351143315),UPPER THOMSON
2750,53019,Upp Thomson Rd,OPP ST. THERESA'S HME,1.34600349626668,103.83871779531225,POINT (103.8387177953122 1.34600349626668),UPPER THOMSON
2751,53021,Upp Thomson Rd,Opp Shunfu Est,1.34967996840542,103.83652457261991,POINT (103.8365245726199 1.34967996840542),UPPER THOMSON
2752,53029,Upp Thomson Rd,Shunfu Est,1.34939240848355,103.83729222566143,POINT (103.8372922256614 1.34939240848355),UPPER THOMSON
2753,53039,Upp Thomson Rd,Thomson CC,1.35144681735328,103.83591070615076,POINT (103.8359107061508 1.35144681735328),UPPER THOMSON
2754,53041,Upp Thomson Rd,Bef Thomson Ridge,1.35307831612792,103.8343639597673,POINT (103.8343639597673 1.35307831612792),UPPER THOMSON
2755,53049,Upp Thomson Rd,Bef Jln Todak,1.35362664583092,103.83422172361446,POINT (103.8342217236145 1.35362664583092),UPPER THOMSON
2756,53051,Upp Thomson Rd,Upp Thomson Stn Exit 5,1.354995,103.8316003,POINT (103.8316003 1.354995),UPPER THOMSON
2757,53059,Upp Thomson Rd,Upp Thomson Stn Exit 2,1.355471,103.8312231,POINT (103.8312231 1.355471),UPPER THOMSON
2758,53061,Upp Thomson Rd,Bef Windsor Pk Rd,1.3571583010953,103.82883507046125,POINT (103.8288350704613 1.3571583010953),UPPER THOMSON
2759,53069,Upp Thomson Rd,Aft Windsor Pk Rd,1.35777159286274,103.82894351047115,POINT (103.8289435104711 1.35777159286274),UPPER THOMSON
2760,53071,Upp Thomson Rd,Opp Flame Tree Pk,1.36063333692202,103.82834252087906,POINT (103.8283425208791 1.36063333692202),UPPER THOMSON
2761,53079,Upp Thomson Rd,Flame Tree Pk,1.36082666696977,103.82864333297208,POINT (103.8286433329721 1.36082666696977),UPPER THOMSON
2762,53081,Upp Thomson Rd,Opp Faber Gdn,1.36319303798878,103.82783467220469,POINT (103.8278346722047 1.36319303798878),UPPER THOMSON
2763,53089,Upp Thomson Rd,Faber Gdn,1.363977,103.828198,POINT (103.828198 1.363977),UPPER THOMSON
2764,53091,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758,POINT (103.8279237884758 1.36482025993725),UPPER THOMSON
2765,53099,Upp Thomson Rd,Aft Ang Mo Kio Ave 1,1.36660638165473,103.82842866172699,POINT (103.828428661727 1.36660638165473),UPPER THOMSON
2766,53111,Marymount Rd,Bef Marymount Lane,1.34549638897792,103.83890138902032,POINT (103.8389013890203 1.34549638897792),UPPER THOMSON
2767,53119,Marymount Rd,Aft Bishan St 21,1.347063,103.839451,POINT (103.839451 1.347063),MARYMOUNT
2768,53121,Marymount Rd,Marymount Stn,1.35016694219359,103.83947418569129,POINT (103.8394741856913 1.35016694219359),UPPER THOMSON
2769,53129,Marymount Rd,Opp Marymount Stn,1.34968057726521,103.83978033272378,POINT (103.8397803327238 1.34968057726521),MARYMOUNT
2770,53131,Marymount Rd,Blk 319,1.35315805208995,103.84031279218438,POINT (103.8403127921844 1.35315805208995),UPPER THOMSON
2771,53139,Marymount Rd,Marymount View,1.35256345999653,103.8404366731736,POINT (103.8404366731736 1.35256345999653),MARYMOUNT
2772,53141,Marymount Rd,Opp Whitley Sec Sch,1.35566500759395,103.84132706520519,POINT (103.8413270652052 1.35566500759395),UPPER THOMSON
2773,53149,Marymount Rd,Whitley Sec Sch,1.35548111090619,103.84161232917471,POINT (103.8416123291747 1.35548111090619),MARYMOUNT
2774,53151,Marymount Rd,Opp Blk 263A CP,1.3595063466985,103.84134061287276,POINT (103.8413406128728 1.3595063466985),UPPER THOMSON
2775,53159,Marymount Rd,Blk 260,1.35968664141033,103.84173532084301,POINT (103.841735320843 1.35968664141033),MARYMOUNT
2776,53161,Marymount Rd,Opp Blk 254,1.362227,103.84216,POINT (103.84216 1.362227),UPPER THOMSON
2777,53169,Marymount Rd,Blk 254,1.362165,103.842512,POINT (103.842512 1.362165),MARYMOUNT
2778,53171,Sin Ming Rd,Blk 23,1.35466138896969,103.83630694400975,POINT (103.8363069440097 1.35466138896969),UPPER THOMSON
2779,53179,Sin Ming Rd,Sin Ming Plaza,1.3530396337334,103.83582310695057,POINT (103.8358231069506 1.3530396337334),UPPER THOMSON
2780,53181,Sin Ming Rd,Amtech Bldg,1.35607279929568,103.83781001395549,POINT (103.8378100139555 1.35607279929568),UPPER THOMSON
2781,53189,Sin Ming Rd,Blk 25,1.35496333303081,103.83681111097366,POINT (103.8368111109737 1.35496333303081),UPPER THOMSON
2782,53191,Sin Ming Rd,Blk 7 Ind Est,1.35837944828586,103.83908917392279,POINT (103.8390891739228 1.35837944828586),UPPER THOMSON
2783,53199,Sin Ming Rd,Blk 22A CP,1.35754830843445,103.83899242953868,POINT (103.8389924295387 1.35754830843445),UPPER THOMSON
2784,53201,Sin Ming Dr,Opp Nea Reg Off,1.36128501070806,103.83850250682744,POINT (103.8385025068274 1.36128501070806),UPPER THOMSON
2785,53209,Sin Ming Dr,Aft Nea Reg Off,1.36099828733018,103.83852670989133,POINT (103.8385267098913 1.36099828733018),UPPER THOMSON
2786,53211,Bishan Rd,Opp Raffles Instn,1.34707169454274,103.84712672325323,POINT (103.8471267232532 1.34707169454274),BISHAN EAST
2787,53219,Bishan Rd,Raffles Instn,1.34606111102286,103.8465836110301,POINT (103.8465836110301 1.34606111102286),MARYMOUNT
2788,53221,Bishan St 11,BLK 115,1.34816840593896,103.8484543562104,POINT (103.8484543562104 1.34816840593896),BISHAN EAST
2789,53229,Bishan St 11,Blk 501,1.34822303496432,103.84927239325486,POINT (103.8492723932549 1.34822303496432),BISHAN EAST
2790,53231,Bishan Rd,BISHAN STN,1.35089997844732,103.84797987894204,POINT (103.847979878942 1.35089997844732),BISHAN EAST
2791,53239,Bishan Rd,OPP BISHAN STN,1.35100305612802,103.8476587818646,POINT (103.8476587818646 1.35100305612802),MARYMOUNT
2792,53241,Bishan Rd,OPP BLK 217,1.35615639153054,103.84995659632311,POINT (103.8499565963231 1.35615639153054),BISHAN EAST
2793,53249,Bishan Rd,BLK 210,1.35538305217047,103.84911895270494,POINT (103.8491189527049 1.35538305217047),MARYMOUNT
2794,53251,Bishan St 11,BLK 125,1.34678829540395,103.85199823380812,POINT (103.8519982338081 1.34678829540395),BISHAN EAST
2795,53259,Bishan St 11,Opp Blk 125,1.3471159591462,103.85199575975044,POINT (103.8519957597504 1.3471159591462),BISHAN EAST
2796,53261,Bishan St 14,Opp Bishan Stadium,1.35285975794309,103.85179055539538,POINT (103.8517905553954 1.35285975794309),BISHAN EAST
2797,53269,Bishan St 14,Bishan Stadium,1.35335792415265,103.8511190167485,POINT (103.8511190167485 1.35335792415265),BISHAN EAST
2798,53271,Bishan St 13,Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001569,POINT (103.8539150000157 1.3493461110909),BISHAN EAST
2799,53279,Bishan St 13,Kuo Chuan Presby Sch,1.34970265350038,103.85391302825673,POINT (103.8539130282567 1.34970265350038),BISHAN EAST
2800,53281,Bishan St 13,Blk 169,1.34665638902153,103.85432083296934,POINT (103.8543208329693 1.34665638902153),BISHAN EAST
2801,53289,Bishan St 13,Zion Bible Presby Ch,1.347206111,103.8545811,POINT (103.8545811 1.347206111),BISHAN EAST
2802,53291,Shunfu Rd,Shunfu Mart,1.35231394964571,103.8371139764859,POINT (103.8371139764859 1.35231394964571),UPPER THOMSON
2803,53299,Shunfu Rd,Blk 314,1.35174011670427,103.83794546128104,POINT (103.837945461281 1.35174011670427),UPPER THOMSON
2804,53301,Bishan St 21,Raffles Instn,1.373456,103.828658,POINT (103.828658 1.373456),SEMBAWANG HILLS
2805,53309,Bishan St 21,Opp Raffles Instn,1.34849137843448,103.8452725001234,POINT (103.8452725001234 1.34849137843448),MARYMOUNT
2806,53311,Bishan St 21,Opp Bosch,1.34684500003106,103.84162388899554,POINT (103.8416238889955 1.34684500003106),MARYMOUNT
2807,53319,Bishan St 21,Bosch,1.34722500001495,103.8412483330228,POINT (103.8412483330228 1.34722500001495),MARYMOUNT
2808,53321,Sin Ming Ave,Opp Eunoia JC,1.36135,103.8402947,POINT (103.8402947 1.36135),UPPER THOMSON
2809,53329,Sin Ming Ave,Eunoia JC,1.36153970079158,103.84049549859829,POINT (103.8404954985983 1.36153970079158),UPPER THOMSON
2810,53331,Sin Ming Ave,Bef Bright Hill Tp,1.36285472197724,103.83701277802122,POINT (103.8370127780212 1.36285472197724),UPPER THOMSON
2811,53339,Sin Ming Ave,Opp Bright Hill Tp,1.36312998205072,103.8367836110905,POINT (103.8367836110905 1.36312998205072),UPPER THOMSON
2812,53341,Sin Ming Ave,Bright Hill Stn Exit 2,1.36355638900203,103.83394166697735,POINT (103.8339416669774 1.36355638900203),UPPER THOMSON
2813,53349,Sin Ming Ave,Bright Hill Stn Exit 1,1.3637398272719,103.83379317461136,POINT (103.8337931746114 1.3637398272719),UPPER THOMSON
2814,53351,Sin Ming Ave,Ai Tong Sch,1.36080972198475,103.83211750001261,POINT (103.8321175000126 1.36080972198475),UPPER THOMSON
2815,53359,Sin Ming Ave,Opp Ai Tong Sch,1.36125666702141,103.83196166697407,POINT (103.8319616669741 1.36125666702141),UPPER THOMSON
2816,53361,Sin Ming Ave,Blk 454,1.35929833296604,103.83032083300758,POINT (103.8303208330076 1.35929833296604),UPPER THOMSON
2817,53369,Sin Ming Ave,Opp Blk 454,1.35947344252352,103.8301455974542,POINT (103.8301455974542 1.35947344252352),UPPER THOMSON
2818,53371,Bishan St 22,Blk 257,1.35994333341045,103.84379568310376,POINT (103.8437956831038 1.35994333341045),MARYMOUNT
2819,53379,Bishan St 22,Blk 245,1.36018670154842,103.84386020713477,POINT (103.8438602071348 1.36018670154842),MARYMOUNT
2820,53381,Bishan St 22,Bishan Nth Shop Mall,1.35830432828214,103.84496212009292,POINT (103.8449621200929 1.35830432828214),MARYMOUNT
2821,53389,Bishan St 22,Opp Bishan Nth Shop Mall,1.35804473736933,103.84516933880761,POINT (103.8451693388076 1.35804473736933),MARYMOUNT
2822,53391,Bishan St 22,Opp Blk 203,1.35444291744538,103.84696320325273,POINT (103.8469632032527 1.35444291744538),MARYMOUNT
2823,53399,Bishan St 22,Blk 202,1.35464002820911,103.8470163249439,POINT (103.8470163249439 1.35464002820911),MARYMOUNT
2824,53401,Bishan St 12,Guangyang Sec Sch,1.3454166669782,103.85048888897714,POINT (103.8504888889771 1.3454166669782),BISHAN EAST
2825,53409,Bishan St 12,Blk 131,1.34534609724691,103.85126805621526,POINT (103.8512680562153 1.34534609724691),BISHAN EAST
2826,53419,Bishan St 12,Opp Guangyang Pr Sch,1.34639996494893,103.84980877522956,POINT (103.8498087752296 1.34639996494893),BISHAN EAST
2827,53421,Bishan St 11,BLK 151A MKT,1.345658889,103.8553811,POINT (103.8553811 1.345658889),BISHAN EAST
2828,54009,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,POINT (103.8485671619327 1.36968769913339),ANG MO KIO TOWN CENTRE
2829,54011,Ang Mo Kio Ave 6,Blk 207,1.36567044820875,103.84341042482097,POINT (103.843410424821 1.36567044820875),SHANGRI-LA
2830,54019,Ang Mo Kio Ave 6,Blk 307A,1.36618666697727,103.84418333302729,POINT (103.8441833330273 1.36618666697727),TOWNSVILLE
2831,54031,Ang Mo Kio Ave 6,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092,POINT (103.8453411175309 1.37008641040706),KEBUN BAHRU
2832,54039,Ang Mo Kio Ave 6,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578,POINT (103.8456365036458 1.37091786093364),ANG MO KIO TOWN CENTRE
2833,54041,Ang Mo Kio Ave 6,Opp Courts Ang Mo Kio,1.373558,103.844975,POINT (103.844975 1.373558),KEBUN BAHRU
2834,54049,Ang Mo Kio Ave 6,Courts Ang Mo Kio,1.37350472194557,103.84532571985918,POINT (103.8453257198592 1.37350472194557),ANG MO KIO TOWN CENTRE
2835,54051,Ang Mo Kio Ave 6,Bef Ang Mo Kio Ave 5,1.376444,103.844638,POINT (103.844638 1.376444),KEBUN BAHRU
2836,54059,Ang Mo Kio Ave 6,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185917,POINT (103.8449829918592 1.3762849891494),ANG MO KIO TOWN CENTRE
2837,54061,Ang Mo Kio Ave 1,Blk 244,1.36728801688172,103.83404076959498,POINT (103.834040769595 1.36728801688172),SHANGRI-LA
2838,54069,Ang Mo Kio Ave 1,Opp Blk 244,1.36691997150676,103.83405562626137,POINT (103.8340556262614 1.36691997150676),UPPER THOMSON
2839,54071,Ang Mo Kio Ave 1,Blk 310C,1.36433664907741,103.84490672378502,POINT (103.844906723785 1.36433664907741),TOWNSVILLE
2840,54079,Ang Mo Kio Ave 1,OPP BLK 315,1.36389805596869,103.84585916699372,POINT (103.8458591669937 1.36389805596869),MARYMOUNT
2841,54081,Ang Mo Kio Ave 1,TECK GHEE CT,1.36358972199933,103.84786694396756,POINT (103.8478669439676 1.36358972199933),TOWNSVILLE
2842,54089,Ang Mo Kio Ave 1,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186,POINT (103.8484911674186 1.36297001065247),MARYMOUNT
2843,54091,Ang Mo Kio Ave 1,BLK 331,1.36167975047647,103.85092799797833,POINT (103.8509279979783 1.36167975047647),TOWNSVILLE
2844,54099,Ang Mo Kio Ave 1,OPP BLK 333,1.36118777797342,103.85104805596895,POINT (103.8510480559689 1.36118777797342),MARYMOUNT
2845,54101,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,POINT (103.8546576172452 1.35732097800984),CHONG BOON
2846,54109,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277,POINT (103.8543389025228 1.35708169204878),BISHAN EAST
2847,54161,Ang Mo Kio St 11,Opp Blk 255,1.37107664581619,103.83482933088284,POINT (103.8348293308828 1.37107664581619),KEBUN BAHRU
2848,54169,Ang Mo Kio St 11,Blk 255,1.37089833300275,103.83476694396748,POINT (103.8347669439675 1.37089833300275),SHANGRI-LA
2849,54181,Ang Mo Kio Ave 4,Mayflower Stn Exit 6,1.37053305192374,103.83653495602837,POINT (103.8365349560284 1.37053305192374),SHANGRI-LA
2850,54189,Ang Mo Kio Ave 4,Mayflower Stn Exit 5,1.37046966291161,103.83679073259783,POINT (103.8367907325978 1.37046966291161),KEBUN BAHRU
2851,54191,Ang Mo Kio Ave 4,Mayflower Stn Exit 2,1.37447193336668,103.83756404776227,POINT (103.8375640477623 1.37447193336668),KEBUN BAHRU
2852,54199,Ang Mo Kio Ave 4,Bef Mayflower Stn Exit 3,1.37430000000968,103.83767277798232,POINT (103.8376727779823 1.37430000000968),KEBUN BAHRU
2853,54201,Ang Mo Kio Ave 4,OPP BLK 155,1.37608498575075,103.83927614239282,POINT (103.8392761423928 1.37608498575075),KEBUN BAHRU
2854,54209,Ang Mo Kio Ave 4,BET BLKS 152/155,1.37638119735545,103.83952322759048,POINT (103.8395232275905 1.37638119735545),KEBUN BAHRU
2855,54211,Ang Mo Kio Ave 3,MAYFLOWER SEC SCH,1.36861222198461,103.83634833298527,POINT (103.8363483329853 1.36861222198461),SHANGRI-LA
2856,54219,Ang Mo Kio Ave 3,OPP MAYFLOWER SEC SCH,1.36880777071199,103.83679395921905,POINT (103.8367939592191 1.36880777071199),SHANGRI-LA
